language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b0c5b52c4680164b,kit5k:4163,"Les secours scrutèrent la zone, à la recherche de l'enfant.",Lingala,"Basalisi bazo manyola esika, mpo koluka mwana.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3b97f54838cfbc0c,kit5k:4164,"Tu penses sûrement que les femmes sont avant tout belles et minces, et que pour le reste elles feraient mieux de la fermer.",Lingala,"Okani mpeza mpo ete basi baza nanu kitoko mpe mike, ete mpo na oyo etikali ekosala malamu kokanga.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a4e45b83a24e04cf,kit5k:4165,"Le jour où on pourra se téléporter, je connais quelques salles de bains où il y aura foule.",Lingala,"Mukolo oyo tokoki ko bengana, nayebi bisika ya esekolelo esika batu bazalaka ebelé.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d5b68ec87b752c03,kit5k:4166,Il est impératif d'accorder un traitement spécial à ce navire pour qu'il puisse passer les obstacles de la bureaucratie et quitter le port dans les délais.,Lingala,Eza ya motuya sala libongisi ya monene na masuwa oyo mpo eleka mabaku ya makabo ya buro mpe ebima na libongo na tango.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cc0119e7b21dde88,kit5k:4167,"Quand j'étais adolescente, mes parents ne me laissaient jamais sortir avec des garçons, alors j'étais toujours triste.",Lingala,"Tango nazalaki elenge, baboti nangai bazalaki kotika ngai te na bima na bana-mibali, yango nazalaki kaka ya mawa.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,196701118b1bfcca,kit5k:4168,Je me souviens fréquemment de mon enfance heureuse.,Lingala,Nakanisaka tango nyoso na bomwana nangai ya esengo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,374c59d028873500,kit5k:4169,"Quand les gens me parlent du temps qu'il fait, j'ai toujours la forte impression qu'ils veulent me dire autre chose. Ce qui m'angoisse terriblement.",Lingala,"Tango batu balobelaka ngai mpo na tango basalaka, nakanisa kaka ete balingi ba yebisa ngai eleko mosusu. Oyo ezo tungisa ngai makasi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,091f3cad208ccb83,kit5k:4170,"Il faut que tu me retrouves ma dinde ou que tu me la payes. Va la chercher dans les environs, elle ne doit pas être loin.",Lingala,"esengeli ozwa dinde nangai soki te ofuta ngai. Kende koluka ye singasinga, akoki kozala mosika te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,000fbc9b2245e64e,kit5k:4171,"Anza, ce sont les gémissements que certains entendent la nuit, dans des maisons où des personnes auraient été égorgées ou auraient subi une mort violente.",Lingala,"Anza, eza kolela ya batu musus bazoyoka na butu, na ba ndako esika batu bakufa to yaba oyo bazwaki liwa ya pasi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0c66588802d9daab,kit5k:4172,Nous avons tendu une embuscade à plusieurs centaines de leurs nouveaux robots J-37 derrière les lignes ennemies dans une zone de rassemblement et nous les avons tous détruits en envoyant un troupeau de moutons chargés d'explosifs à travers leur campement.,Lingala,Totiyaki mitambo ebele na mikama ya ba robo J-37 nabango ya sika sima ya milongo ya binemi na esika ya bosangani mpe tobebisaki bango nyoso na kotinda etonga ya meme kotonda na ba explosifs nakati kambi nabango.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c55a3eac06cb3f6c,kit5k:4173,Attendez une minute !,Lingala,Zela miniti moko!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f360c7e9a44519b9,kit5k:4174,Arrêtez de m'énerver. Je suis occupé.,Lingala,Botika ko silikisa ngai. Naza kipe.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9f3875869a0a140b,kit5k:4175,À aucun moment nous n'avons rendu votre adresse électronique disponible à un autre utilisateur sans votre permission.,Lingala,Ata tango moko te tosalaki adresi nayo eletronike polele na mosaleli mosusu na bosenga nzela nayo te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,be2f86630390b3fd,kit5k:4176,"Faites votre devoir, et laissez faire aux dieux.",Lingala,"Bo sala bisengisi nabino, mpe bo tika bi zambi ba sala.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b74e3ba8de0de537,kit5k:4177,Ils le feront changer de conduite (ils lui changeront la marche).,Lingala,Ba kobongolisa ye etambuisi (ba kobongolisa ye kotambola).,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ce6c03066e3f582f,kit5k:4178,"Au téléphone : « Eh bien, ma chérie, que fais-tu ? »",Lingala,"Na njombo : « Eh malamu, bolingo nangai, ozo zala nini? »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a22f64dd128cc474,kit5k:4179,"La balle pénétra sa poitrine, le laissant dans un état critique.",Lingala,"Bale ekoyingela ye na tolo , ekotika ye na état ya mabe.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,93f2b8df879069c1,kit5k:4180,"Et moi qui me mêle de tout ! Ils vont tout de suite me dire: mange ton casse-croûte et tais toi. Mais, il n'est nulle question de pain, ici ! Juste, de la gloire.",Lingala,"Sikoyo ngai namikotisi na makambu nyoso Bakoyebisa ngai nyoso sikoyo : lia bileyi nayo mpe fanda kimia. Kasi, eza lituna ya lipa te, awa! Kaka, ya lokumu.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f6ef89d96e1af675,kit5k:4181,Voici maintenant prête la carte des idées. Réfléchis maintenant à comment tu peux les assembler dans un certain ordre. Numérote-les et saisis-les dans l'ordinateur selon l'ordre trouvé.,Lingala,Tala sikoyo bokokisi yandakisa ya mayele. Kanisa sikoyo na ndange nini okoki ko sangisa bango nakati ya mitindo moko. Tia ba chiffre mpe koma yango nakati ya odinatele nakolanda mitindo ukutaki.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1a147a0f5ee5f488,kit5k:4182,"Oui, c'est Anthony.",Lingala,"boye, eza Anthony.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3fdb32b377f83426,kit5k:4183,"Hey, je t'ai pris une bière.",Lingala,"Hey, nasweli yo masanga.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,95ad5da64c789b43,kit5k:4184,Je ne connais aucun autre moyen de le faire.,Lingala,Nayebi ndenge mosusu te ya kosala.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c206a0e082d9a81b,kit5k:4185,Pour fermer la boîte de dialogue vous devez cliquer sur le X en haut à droite de la fenêtre.,Lingala,Mpo na kokanga saduku ya masolo esengeli bofina na X likolo ya loboko ya mobali ya lininisa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,48273095c38c55d8,kit5k:4186,"Moins le blanc est intelligent, plus le noir lui paraît bête.",Lingala,"Mindele mike baza mayele, ba mwindo ebele ba basoba.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c1650b757bf51ccf,kit5k:4187,La chirurgie esthétique n'est pas prise en charge par la plupart des contrats d'assurance.,Lingala,Bobongisi ya poso ezwamaka penza te na ndakisa ya kontra ya assurance.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3b56bd4c2ebe200a,kit5k:4188,"Comme l'a dit Lincoln à une nation bien plus divisée que la nôtre, nous ne sommes pas ennemis mais amis. Bien que la passion les ait éprouvés, elle ne doit pas briser nos liens d'affection.",Lingala,"Ndenge Linconln lobaki na mboka moko ya kokabwana koleka ya biso, toza binemi te kasi baninga. Lokola mawa ekomelaki bango, ekoki kobebisa te bosangini ya bolingo nabiso.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ffc55f2428886453,kit5k:4189,Vous auriez dû apprendre à nager quand vous étiez jeunes.,Lingala,Esengelaki boyekola kobeta mai tango bosalaki bilenge.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7e0a8ca603608bb5,kit5k:4190,C'est un ancien copain de lycée.,Lingala,Asa moninga ya kala ya kelasi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4d040abc5188d7df,kit5k:4191,T'es vraiment un mec génial.,Lingala,Osa mobali moko malamu mpesa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,fcb4be9895992ae4,kit5k:4192,"Bonsoir, la soirée est super, vous ne trouvez pas ?",Lingala,"Mbote, bokotani oyo eza malamu,boyebi yango",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6c932c11e50810d4,kit5k:4193,"Dans l'image suivante, nous voyons un cliché aérien du quartier général de la société.",Lingala,"Nakati ya elilingi elandi , tomoni cliché likolo ya esika monene ya lingomba.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,461936a9432f6b66,kit5k:4194,Je n'aurais jamais cru qu'il puisse faire une chose aussi horrible.,Lingala,Nakokaki kondima te ete akokaki kosala eloko ya mabe boye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,958b76824d0cb558,kit5k:4195,"Pourquoi on n'arrive pas à envoyer d'e-mail sur ta boîte aux lettres, c'est bizarre.",Lingala,"Pona nini tozo koka te ko tinda ba mail na sanduku ya mikanda nayo, eza mistik.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d43f010977261708,kit5k:4196,Ne jetez aucun objet par la fenêtre.,Lingala,Bobwaka eloko moko te na lininisa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e823a3d5172e40e1,kit5k:4197,"Un robot tueur est une arme autonome, qui peut choisir et attaquer des cibles sans intervention humaine.",Lingala,"Robo moko ya koboma eza mondoki yaye moko, nani akoki kopona mpe ko landela nsuka nabosangi ya lisungi ya moto.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7034aec58a742877,kit5k:4198,Un flacon de shampooing coûte autant qu'un tube de dentifrice.,Lingala,Molangi ya shampooing eza talo koleka kisi ya minu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7587ab095d0d378b,kit5k:4199,"À vos marques, prêts, partez !",Lingala,"Na bilembo, kotala, kende!",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ec1d5aa37466191a,kit5k:4200,"Elle lui cria de revenir, il ne s'arrêta pourtant pas, ni ne regarda en arrière, mais se sauva.",Lingala,"Abeleli ye azonga, atelemi kaka te, mpe atali na sima te,kasi a kimi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
