verse_key,yns,fr
2TI.3.4,"ayääl a baar, aŋakii, ikwàmii ntɔn uyɔl, asam a ilään a ndür, akwànaa asam a Nzam.","traîtres, emportés, enflés dorgueil, aimant le plaisir plus que Dieu."
2TI.3.5,"inzaam aba isàkal kyà nsà mpɛl, wɛɛ ba bàsàtɔn un'kanà a kya. Apɛ ngö baar aban.","ayant lapparence de la piété, mais reniant ce qui en fait la force. Éloigne-toi de ces hommes-là."
2TI.3.6,"Amwɛy uboo a ba bàfàbilà u ndwà a ndwà, waa bàfàkur akaar a mpem a bɔɔl bɔɔl, bàŋàyɔl a man'be, bàŋàkwɛlà unsà an'tɛy a ilään a ndür byà ifà ifà.","Il en est parmi eux qui sintroduisent dans les maisons, et qui captivent des femmes dun esprit faible et borné, chargées de péchés, agitées par des passions de toute espèce."
2TI.3.7,"ba bàmulɔŋàkà taaŋ lanswà, wɛɛ ba bàfàkwo anki akà ikikye muyɔ̈b ndandaa.",apprenant toujours et ne pouvant jamais arriver à la connaissance de la vérité.
2TI.3.8,"Asànàa Yanɛs anà Yambrɛs bàmbäär ba Mɔsɛ, abun sye baar aban bàfàmbäär ba ndandaa, ntɔɔb aba yàŋàkalà, làkwikilà aba ngwal latɛy.","De même que Jannès et Jambrès sopposèrent à Moïse, de même ces hommes sopposent à la vérité, étant corrompus dentendement, réprouvés en ce qui concerne la foi."
2TI.3.9,"Wɛɛ ba bàsàkyà anki kwɛl, ntɔn unsil aba bàsàmɛnà akà baar banswà asànaa bàmɛnà unsil bàkäl akà baar abà bàbɔ̈ɔ̈l.","Mais ils ne feront pas de plus grands progrès; car leur folie sera manifeste pour tous, comme le fut celle de ces deux hommes."
2TI.3.10,"Wɛɛ akà ngye, ngye kàläb pànsi pànsi an'lɔɔŋ amɛ, nkääl amɛ, ntwaan amɛ, làkwikilà amɛ, nkääŋ a mpem amɛ, ukwen amɛ, muküünà amɛ.","Pour toi, tu as suivi de près mon enseignement, ma conduite, mes résolutions, ma foi, ma douceur, ma charité, ma constance."
2TI.3.11,"nkwaaŋ amɛ, mpay yan'yeel u Antyɔsha, u Ikɔn, anà u Listre. Nkwaaŋ nà mpa kàkäŋ mɛ mpem! Unsà ya yanswà, Mwol kan'tsü mɔ̈ɔ̈.","mes persécutions, mes souffrances. A quelles souffrances nai-je pas été exposé à Antioche, à Icone, à Lystre? Quelles persécutions nai-je pas supportées? Et le Seigneur ma délivré de toutes."
2TI.3.12,"Kyekà, baar bànswà bàfàkwen mukal unsà inzaam amu Klistɔ Yɛsu bàkyer asamɛɛy nkwaaŋ.","Or, tous ceux qui veulent vivre pieusement en Jésus-Christ seront persécutés."
2TI.3.13,"Wɛɛ akà baar abɛ anà aŋaloor, ba bàsàlalà unsà ube taaŋ lanswà, mukur baar bumwɛy anà ba ŋàkwo bàkyer asakur.","Mais les hommes méchants et imposteurs avanceront toujours plus dans le mal, égarant les autres et égarés eux-mêmes."
2TI.3.14,"Wɛɛ ngye, tsim unsà indiir kàlɔŋàkà ngye anà kàkyey ngye naa bya byà ndandaa: ngye akyàyöb mbuur kalɔŋ bya.","Toi, demeure dans les choses que tu as apprises, et reconnues certaines, sachant de qui tu les as apprises;."
2TI.3.15,Ngye akyàyöb Ndaa Aŋàsɔn yà In'kyɛɛl sɛmà imbɛy angye: ya ye anà ikɔ̈b mukapà an'yeerà ifàtwaal ngwɛɛl a mɔ̈ɔ̈ u mbwo a làkwikilà amu Klistɔ Yɛsu.,"dès ton enfance, tu connais les saintes lettres, qui peuvent te rendre sage à salut par la foi en Jésus-Christ."
2TI.3.16,"Un'kaan wanswà wàŋàsɔn u ngwal a Nzam we anà ndöŋ mulɔŋ, mutɔn, mulɔ̈ɔ̈n, muswaŋ mbwo a balàbal.","Toute Écriture est inspirée de Dieu, et utile pour enseigner, pour convaincre, pour corriger, pour instruire dans la justice."
2TI.3.17,ntɔn mbuur a Nzam ukäl wàŋàkwo anà ukäl anà indiir mukyer isal aŋàbwaŋ.,afin que lhomme de Dieu soit accompli et propre à toute bonne œuvre.
2TI.4.1,"Mɛ amàlɔ̈ɔ̈m u mii a Nzam anà u mii a Klistɔ Yɛsu awà asàyà mutsul mbar a baar a mɔ̈ɔ̈ anà akü, kà ikɔb a mɛɛy ande anà kyà Imwol ande.","Je ten conjure devant Dieu et devant Jésus-Christ, qui doit juger les vivants et les morts, et au nom de son apparition et de son royaume."
2TI.4.2,"kyään Ndaa unsà muküünà, itàkal utaaŋ aŋàbwaŋ, itàkal utaaŋ a làbe, tɔn, ŋan, lɛɛl, anà lɔŋ unsà nkääŋ a mpem yanswà.","prêche la parole, insiste en toute occasion, favorable ou non, reprends, censure, exhorte, avec toute douceur et en instruisant."
2TI.4.3,"Ntɔn taaŋ mwɛy làkyer asàyà, alà mpa bàsàkwen baar amwɛy muwem an'lɔɔŋ a ndandaa, wɛɛ ba bàsàlab ilään a ndür aba ŋàkwo anà bàsawalà alɔɔŋ mbɔɔn abà bàsakyäänà ndaa ayà ikwen an'tsü aba muwem.","Car il viendra un temps où les hommes ne supporteront pas la saine doctrine; mais, ayant la démangeaison dentendre des choses agréables, ils se donneront une foule de docteurs selon leurs propres désirs."
2TI.4.4,"Ba basàdübà an'tsü aba akà ndandaa, waa bàsàbulà ntsü akà nsim a bunàbun.","détourneront loreille de la vérité, et se tourneront vers les fables."
2TI.4.5,"Wɛɛ ngye, kaar duu unsà indiir byanswà, bäm mpem unsà mpay, kyer isal angye kyà un'paylàsaŋ, kyer ubwaŋàbwaŋ isal angye kyànswà.","Mais toi, sois sobre en toutes choses, supporte les souffrances, fais lœuvre dun évangéliste, remplis bien ton ministère."
2TI.4.6,"Wɛɛ akà mɛ, mɛ bàkyan'kab itaan asànaa ibɔɔn, taaŋ amɛ làkyà lan'kwo.","Car pour moi, je sers déjà de libation, et le moment de mon départ approche."
2TI.4.7,"Mɛ kànwään ngwiy aŋàbwaŋ, mɛ kàmay ntiin amɛ, mɛ akyàkaar làkwikilà.","Jai combattu le bon combat, jai achevé la course, jai gardé la foi."
2TI.4.8,"Sɛmà apanà ndä a iböŋ amɛ yàmukandilà: ndä usan'pà Mwol, ntɛɛn a balàbal, Ilä kya, kà nà mɛ mpɛl anki, wɛɛ sye anà baar banswà bàsàkwen mɛɛy ande.","Désormais la couronne de justice mest réservée; le Seigneur, le juste juge, me la donnera dans ce jour-là, et non seulement à moi, mais encore à tous ceux qui auront aimé son avènement."
2TI.4.9,Sà ngwal muyan'man làgyägyä.,Viens au plus tôt vers moi;.
2TI.4.10,"Ntɔn Dɛmas kàkyan'tiin, kàkyàkwen ubwaŋ a mɛɛn aŋàbà. Nde kàkyen Tɛsalonikà. Kresɛns kàkyen Ngalàtyà, Titɔ kàkyen Dalmàtyà.","car Démas ma abandonné, par amour pour le siècle présent, et il est parti pour Thessalonique; Crescens est allé en Galatie, Tite en Dalmatie."
2TI.4.11,"Lukà mpɛl awà anà mɛ. Un'wɛl Malakɔ, yà anà nde, ntɔn nde wà ndöŋ mbɔɔn ntɔn isal.","Luc seul est avec moi. Prends Marc, et amène-le avec toi, car il mest utile pour le ministère."
2TI.4.12,Mɛ kàtɔ̈m Tishik u Ɛfɛsɔ.,Jai envoyé Tychique à Éphèse.
2TI.4.13,"Mpal ayàyà ngye, ntwääl kàzak a mpye kàsàwɛy mɛ u Tɔlàwas kà an'kɔɔ a Karpɔs, anà in'kaan, sin sin myà ibaan a ntsür.","Quand tu viendras, apporte le manteau que jai laissé à Troas chez Carpus, et les livres, surtout les parchemins."
2TI.4.14,"Wɛɛ, Alɛksandre, un'tsül a ngöl, kan'kyeer indiir ibe mbɔɔn. Mwol asun'fuur asànaa ayà nsyääl ande.","Alexandre, le forgeron, ma fait beaucoup de mal. Le Seigneur lui rendra selon ses œuvres."
2TI.4.15,"Ngye sye kal kà igyɛɛŋ anà nde, ntɔn nde kàkyer atɔn a ngwal an'lɔɔŋ abi.","Garde-toi aussi de lui, car il sest fortement opposé à nos paroles."
2TI.4.16,"Umpal kàsi mɛ un'lɔn amɛ wàtàtwɛb, akà mbuur mwɛy kan'bay anki, baar banswà bàkyer an'tɔn. Wɛy bàkɔ̈ɔ̈n alääb ya.","Dans ma première défense, personne ne ma assisté, mais tous mont abandonné. Que cela ne leur soit point imputé!."
2TI.4.17,"Mɛ, mɛ Mwol kan'bay, waa kan'pɛ ngwal, ntɔn mukyään Ndaa ubwaŋàbwaŋ, waa baar mpa abà Ayuda banswà bàkyer awem ya. Nde kàn'tsü mɔ̈ɔ̈ u mun a ntaamà.","Cest le Seigneur qui ma assisté et qui ma fortifié, afin que la prédication fût accomplie par moi et que tous les païens lentendissent. Et jai été délivré de la gueule du lion."
2TI.4.18,"Mwol asàkyer an'tswà mɔ̈ɔ̈ kusà a nkyeer ambe yanswà, waa usan'biil unsà ubwaŋ banswà uboo a Imwol ande kyà du. Wɛy làkoo làkäl anà nde u mbul a in'tye! Wöwöö!.","Le Seigneur me délivrera de toute œuvre mauvaise, et il me sauvera pour me faire entrer dans son royaume céleste. A lui soit la gloire aux siècles des siècles! Amen!."
2TI.4.19,"Apɛ Piskil anà Akilas mbɔr, anà ndwà a Ɔnɛsfɔr sye.","Salue Prisca et Aquilas, et la famille dOnésiphore."
2TI.4.20,Elastɛ kàsàsaal u Kɔlintɔ. Mɛ Tɔlɔfim kàsun'wɛy u Milɛ anà ukyal.,"Éraste est resté à Corinthe, et jai laissé Trophime malade à Milet."
2TI.4.21,"Sà ngwal muyà kusà a paŋà a mpye. Öbulus, Pudɛns, Linüs, Kɔlɔdyà anà atɔŋ banswà bàmatööm mbɔr.","Tâche de venir avant lhiver. Eubulus, Pudens, Linus, Claudia, et tous les frères te saluent."
2TI.4.22,Wɛy Mwol ukäl anà dweelà angye! Wɛy kab angway a Nzam làkäl anà bɛ!.,Que le Seigneur soit avec ton esprit! Que la grâce soit avec vous!.
TIT.1.1,"Mɛ Pɔl, un'syääl a Nzam anà ntööm a Klistɔ Yɛsu ntɔn musyen baar kàsɔ̈ɔ̈l Nzam unsà làkwikilà anà unsà un'yɛnà a ndandaa asànaa inzaam ilɔɔmà kya.","Paul, serviteur de Dieu, et apôtre de Jésus-Christ pour la foi des élus de Dieu et la connaissance de la vérité qui est selon la piété."
TIT.1.2,"unsà làkyän a mɔ̈ɔ̈ a mbul a in'tye kàpɛ Nzam ilää, Nzam awà mpa afàtà loor. Nde kya kapɛ kusà a an'taaŋ a mbul a in'tye.","lesquelles reposent sur lespérance de la vie éternelle, promise dès les plus anciens temps par le Dieu qui ne ment point."
TIT.1.3,"anà u taaŋ kàsi nde, nde kàswɛŋ Ndaa ande uboo a an'lɔɔŋ amà ban'pɛ mulab nswɛɛŋ a Nzam awà Un'tswää a mɔ̈ɔ̈ abi.",et qui a manifesté sa parole en son temps par la prédication qui ma été confiée daprès lordre de Dieu notre Sauveur.
TIT.1.4,"Akà Titɔ, mwan amɛ wà ndandaa unsà làkwikilà abi là un'tüüb: Wɛy Taaràbi Nzam anà Un'tswää a mɔ̈ɔ̈ abi Klistↄ Yɛsu bapɛ kab a ngway anà duu.","à Tite, mon enfant légitime en notre commune foi: que la grâce et la paix te soient données de la part de Dieu le Père et de Jésus-Christ notre Sauveur!."
TIT.1.5,"Isàkal naa mɛ kàsawɛy u Krɛt, yà ntɔn naa ngye asàmay an'yilà màsääl anà musà andweer a Ikööŋ u bul lanswà mulab nswɛɛŋ kapɛ mɛ.","Je tai laissé en Crète, afin que tu mettes en ordre ce qui reste à régler, et que, selon mes instructions, tu établisses des anciens dans chaque ville."
TIT.1.6,"Undweer akal mbuur akɔ̈ɔ̈n ube, un'dim a un'kyay mwɛy mpɛl, akal anà baan aŋàlàkwikilà mpa ban'kwo mukafüün naa ba bye anà nkääl ambe anà aŋunkwɛm.","sil sy trouve quelque homme irréprochable, mari dune seule femme, ayant des enfants fidèles, qui ne soient ni accusés de débauche ni rebelles."
TIT.1.7,"Ntɔn un'kyɛɛŋ a Ikööŋ akal mbuur akɔ̈ɔ̈n ube, ntɔn nde wà un'leer a isal a Nzam: nde ukal anki mbuur afàböön baar ndaa, ŋankyɛl, un'yöör a man, ŋangwiy, mbuur afàleŋ bweel a nswɛn.","Car il faut que lévêque soit irréprochable, comme économe de Dieu; quil ne soit ni arrogant, ni colère, ni adonné au vin, ni violent, ni porté à un gain déshonnête;."
TIT.1.8,"wɛɛ nde akal ŋun'kaay, un'sam a ndaa aŋàbwaŋ, ŋan'kyän aŋàbwaŋ, mbuur a balàbal, ŋun'kyɛɛl, ŋankääŋ a mpem.","mais quil soit hospitalier, ami des gens de bien, modéré, juste, saint, tempérant."
TIT.1.9,"wàŋàbääb a Ndaa asànaa bàlɔŋ ya, ntɔn nde ukwe mulɛɛl unsà an'lɔɔŋ a ndandaa anà mutɔn asyeel a mbaaŋ.","attaché à la vraie parole telle quelle a été enseignée, afin dêtre capable dexhorter selon la saine doctrine et de réfuter les contradicteurs."
TIT.1.10,"Ntɔn baar mbɔɔn baŋun'tswe ngwal, anà ŋàloor, sin sin uboo a Ayudà aŋàlàkwikilà.","Il y a, en effet, surtout parmi les circoncis, beaucoup de gens rebelles, de vains discoureurs et de séducteurs."
TIT.1.11,"Ngye akyer atsum mun. Ba bàmutwaal lingyoomà uboo a an'ywar aŋikiinà, muyilɔɔŋ indiir mpa byan'kwo mulɔŋ, ntɔn muwal bweel a nswɛn.","auxquels il faut fermer la bouche. Ils bouleversent des familles entières, enseignant pour un gain honteux ce quon ne doit pas enseigner."
TIT.1.12,"Umwɛy uboo a ba, ŋangɔɔm aba ŋakwo, kàtɛn naa: « Taaŋ lanswà Bàkrɛt bà ŋaloor, nstür a mpɔr, abwal bàfàkwen nà udyà mpɛl. ».","Lun dentre eux, leur propre prophète, a dit: Crétois toujours menteurs, méchantes bêtes, ventres paresseux."
TIT.1.13,"Aki imbäl a ndandaa. Lalan, aŋän a ngwal, ntɔn ba bàkäl anà làkwikilà a ndandaa.","Ce témoignage est vrai. Cest pourquoi reprends-les sévèrement, afin quils aient une foi saine."
TIT.1.14,anà ba bàkɔ̈ɔ̈n alab in'sim a Ayudà anà nswɛɛŋ a baar ifàpà ndandaa ngö.,et quils ne sattachent pas à des fables judaïques et à des commandements dhommes qui se détournent de la vérité.
TIT.1.15,"Indiir byanswà byàŋàpɔŋà akà baar abaŋàpɔŋà. Wɛɛ akà baar mpa bàŋàpɔŋà anà bàkɔ̈ɔ̈n làkwikilà, undiir mwɛy wàŋàpoŋà watɛy, ntɔn un'yɛnà anà an'kyän aba màŋàtay.","Tout est pur pour ceux qui sont purs; mais rien nest pur pour ceux qui sont souillés et incrédules, leur intelligence et leur conscience sont souillées."
TIT.1.16,"Ba bàfàkyey naa ba bàkyun'yöb Nzam, wɛɛ ba bàkyun'tɔn u nsyääl aba. Ba bà baar a ŋingyääy, bun'tswe ngwal anà bàkwe anki akikikye mukyer undiir aŋàbwaŋ.","Ils font profession de connaître Dieu, mais ils le renient par leurs œuvres, étant abominables, rebelles, et incapables daucune bonne œuvre."
TIT.2.1,"Wɛɛ akà ngye, lɔŋ indiir byàfàlab an'lɔɔŋ a balàbal.","Pour toi, dis les choses qui sont conformes à la saine doctrine."
TIT.2.2,"Wɛy anün abaal bàkäl baar a nkwaam, bàlàbɔ̈ɔ̈n, bàŋàtɔɔl mpem, baar a ndandaa unsà làkwikilà aba, unsà ukwen anà unsà nkääŋ a mpem.","Dis que les vieillards doivent être sobres, honnêtes, modérés, sains dans la foi, dans la charité, dans la patience."
TIT.2.3,"Ifà imwɛy sye, wɛy andweer akaar bàkäl asànaa baar inkyɛɛl: bàkɔɔn akal aŋatwee anà anweel a man. Wɛy ba bàlɔŋ ndaa aŋàbwaŋ.","Dis que les femmes âgées doivent aussi avoir lextérieur qui convient à la sainteté, nêtre ni médisantes, ni adonnées au vin; quelles doivent donner de bonnes instructions."
TIT.2.4,ntɔn ba bàlwɛŋ asye mukwen adim aba anà baan aba.,dans le but dapprendre aux jeunes femmes à aimer leurs maris et leurs enfants.
TIT.2.5,"bàkäl baar a nkwaam, bàŋàpɔŋà, bàler ndwà aba ubwaŋàbwaŋ, bàkyer ubwaŋ, bàkäl anà làbɔ̈ɔ̈n akà adim aba, ntɔn mbuur ukɔɔn abɛy Ndaa a Nzam.","à être retenues, chastes, occupées aux soins domestiques, bonnes, soumises à leurs maris, afin que la parole de Dieu ne soit pas blasphémée."
TIT.2.6,Alwɛŋ sye atö bàkäl anà nkwaam unsà ndaa yanswà.,Exhorte de même les jeunes gens à être modérés.
TIT.2.7,"unsà indiir byanswà. Mɛɛy ngye ŋàkwo naa ngye awà mbaan a isal a ntsà: mpööŋ a an'lɔɔŋ, ibyääl.","te montrant toi-même à tous égards un modèle de bonnes œuvres, et donnant un enseignement pur, digne."
TIT.2.8,"ndaa a balàbal ayà mpa ban'kwo musyeel mbaaŋ, ntɔn ukɔɔn aman undiir un'be mutɛn a bi, wɛy un'yiiŋ uwɛl un'tɛr a nswɛn.","une parole saine, irréprochable, afin que ladversaire soit confus, nayant aucun mal à dire de nous."
TIT.2.9,"Wɛy asɔ bàkäl anà unkyeey akà ankum aba unsà indiir byanswà, wɛy ba bapɛ un'sak anà bàkɔ̈ɔ̈n asà mbaaŋ anà ba.","Exhorte les serviteurs à être soumis à leurs maîtres, à leur plaire en toutes choses, à nêtre point contredisants."
TIT.2.10,"itàkal muyib akà undiir aba umwɛy, wɛɛ bàswɛŋ taaŋ lanswà naa ba bà bàlää, ntɔn mupà làkoo akà an'lɔɔŋ a Nzam, Un'tswää a mɔ̈ɔ̈ abi.","à ne rien dérober, mais à montrer toujours une parfaite fidélité, afin de faire honorer en tout la doctrine de Dieu notre Sauveur."
TIT.2.11,"Ntɔn, kab a ngway a Nzam alà ntwà a ngweel a mɔ̈ɔ̈ a baar banswà làkyer amɛnà.","Car la grâce de Dieu, source de salut pour tous les hommes, a été manifestée."
TIT.2.12,"Kab a ngway a Nzam alà làfilɔŋ muwɛy nsyääl ambe anà ngyal a indiir a mɛɛn mà, ntɔn mukal u taaŋ alà unsà nkwaam, unsà balàbal anà unsà inzaam.","Elle nous enseigne à renoncer à limpiété et aux convoitises mondaines, et à vivre dans le siècle présent selon la sagesse, la justice et la piété."
TIT.2.13,apà ikadilà bi làkyän aŋàsöönà ubwaŋ anà ilä làsàmɛnà làkoo a Nzam abi wàkölàköl anà Un'tswää a mɔ̈ɔ̈ Yɛsu Klistɔ.,"en attendant la bienheureuse espérance, et la manifestation de la gloire du grand Dieu et de notre Sauveur Jésus-Christ."
TIT.2.14,"Nde kàpɛ nde ŋakwo ntɔn bi, ntɔn mukitsuuŋ unsà an'kyän an'be manswà anà mupɔŋ un'sɛŋ mwɛy mukal wànde, wàŋàpà mɔ̈ɔ̈ ande ntɔn isal a ntsà.","qui sest donné lui-même pour nous, afin de nous racheter de toute iniquité, et de se faire un peuple qui lui appartienne, purifié par lui et zélé pour les bonnes œuvres."
TIT.2.15,"Tɛn indiir abi, pà an'lwɛŋ anà ŋan unsà ikɔ̈b kyànswà. Wɛy mbuur ukɔ̈ɔ̈n abɛy!.","Dis ces choses, exhorte, et reprends, avec une pleine autorité. Que personne ne te méprise."
TIT.3.1,"Ayɔɔb aŋàlàkwikilà bàkäl anà unkyeey akabyääl anà akamfum a nsi, bàkyer awem, bàkal anà ukwen mukyer ndaa aŋàbwaŋ.","Rappelle-leur dêtre soumis aux magistrats et aux autorités, dobéir, dêtre prêts à toute bonne œuvre."
TIT.3.2,"bàkɔɔn atwee akà mbuur mwɛy, bàtiin ngwiy, bàmɛnà aŋukanà, bàswɛŋ duu taaŋ lanswà akà baar banswà.","de ne médire de personne, dêtre pacifiques, modérés, pleins de douceur envers tous les hommes."
